idSolicitud,idAgente,idUsuario,FechaCreacion,FechaResolucion,Categoria,SubCategoria,idModo,idModulo,ValorEncuesta
21491,664,749,"2020-09-25 23:41:21",NULL,"Soporte Externo",Consulta,9,73,0
21492,17,714,"2020-09-25 23:54:56",NULL,"Soporte Externo",Consulta,8,67,100
21493,694,521,"2020-09-26 00:20:53",NULL,"Soporte Externo",Consulta,9,85,100
21494,694,548,"2020-09-26 00:33:17",NULL,"Soporte Externo",Consulta,9,64,0
21495,17,689,"2020-09-26 00:33:23",NULL,"Soporte Externo",Consulta,9,65,100
21496,519,780,"2020-09-26 00:37:18",NULL,"Soporte Externo",Consulta,9,64,0
21497,694,538,"2020-09-26 00:46:53",NULL,"Soporte Externo",Consulta,9,64,0
21498,17,729,"2020-09-26 00:56:31",NULL,"Soporte Externo",Consulta,8,71,0
21500,105,582,"2020-09-26 03:08:06",NULL,"Soporte Externo",Capacitación,9,79,0
21501,105,530,"2020-09-26 03:20:49",NULL,"Soporte Externo",Capacitación,9,78,0
21502,105,558,"2020-09-26 03:36:16",NULL,"Soporte Externo",Capacitación,9,66,0
21503,664,518,"2020-09-26 03:41:58",NULL,"Soporte Externo",Consulta,9,77,0
21504,664,774,"2020-09-26 03:46:37",NULL,"Soporte Externo",Consulta,12,64,0
21505,64,542,"2020-09-28 20:21:54",NULL,"Soporte Externo",Actualización,8,73,0
21506,64,521,"2020-09-28 20:47:00",NULL,"Soporte Externo",Configuración,9,65,100
21507,17,531,"2020-09-28 21:39:30",NULL,"Soporte Externo","Factura electrónica",8,66,0
21508,17,740,"2020-09-28 22:39:21",NULL,"Soporte Externo",Consulta,9,72,100
21510,17,678,"2020-09-29 00:07:19",NULL,"Soporte Externo",Configuración,9,65,100
21511,17,551,"2020-09-29 00:57:58",NULL,"Soporte Externo",Configuración,9,64,0
21512,105,537,"2020-09-29 02:07:17",NULL,"Soporte Externo",Capacitación,9,65,100
21513,105,530,"2020-09-29 03:38:01",NULL,"Soporte Externo",Configuración,9,77,0
21514,105,537,"2020-09-29 03:46:22",NULL,"Soporte Externo","Base de datos (firebird)",10,65,100
21515,664,774,"2020-09-29 03:47:52",NULL,"Soporte Externo",Consulta,9,64,100
21516,664,596,"2020-09-29 03:52:41",NULL,"Soporte Externo",Error,12,65,0
21517,664,518,"2020-09-29 03:55:42",NULL,"Soporte Externo",Consulta,9,64,0
21518,105,587,"2020-09-29 19:23:31",NULL,"Tareas Internas",Reuniones,9,65,0
21519,105,587,"2020-09-29 19:25:42",NULL,Capacitación,"Cursos Presenciales",11,65,0
21520,694,554,"2020-09-29 19:59:38",NULL,"Soporte Externo",Error,10,67,100
21521,694,514,"2020-09-29 20:19:14",NULL,"Soporte Externo","Candados o PDA",9,65,100
21522,105,538,"2020-09-29 21:24:36",NULL,"Soporte Externo","Candados o PDA",9,65,0
21523,694,542,"2020-09-29 22:54:29",NULL,"Soporte Externo",Consulta,9,66,0
21525,694,513,"2020-09-29 23:33:05",NULL,"Soporte Externo",Consulta,9,65,0
21526,694,554,"2020-09-29 23:43:55",NULL,"Tareas Internas","Capacitación a soporte",9,64,0
21527,694,554,"2020-09-29 23:53:22",NULL,"Tareas Internas",Reuniones,8,65,0
21529,17,619,"2020-09-30 00:49:38",NULL,"Soporte Externo",Consulta,9,67,0
21530,694,625,"2020-09-30 00:54:45",NULL,"Soporte Externo",Consulta,9,64,0
21531,17,575,"2020-09-30 01:05:30",NULL,"Soporte Externo",Configuración,9,71,0
21532,105,538,"2020-09-30 01:57:14",NULL,"Soporte Externo",Capacitación,9,71,0
21533,694,523,"2020-09-30 03:05:26",NULL,"Soporte Externo",Consulta,9,78,0
21534,694,527,"2020-09-30 03:54:49",NULL,"Soporte Externo",Consulta,9,77,0
21535,105,509,"2020-09-30 04:03:57",NULL,"Soporte Externo",Error,8,63,0
21536,519,780,"2020-09-30 04:04:20",NULL,"Soporte Externo",Error,9,64,0
21538,17,521,"2020-09-30 04:42:11",NULL,"Soporte Externo",Consulta,10,65,100
21540,105,587,"2020-09-30 19:35:18",NULL,Proyectos,"Ejecución y monitoreo",11,65,0
21541,519,520,"2020-09-30 20:08:23",NULL,"Soporte Externo",Error,9,64,0
21542,105,556,"2020-09-30 20:30:05",NULL,"Soporte Externo",Capacitación,9,71,100
21543,105,509,"2020-09-30 21:00:08",NULL,"Soporte Externo",Error,8,66,100
21544,664,749,"2020-09-30 21:24:35",NULL,"Soporte Externo",Consulta,10,64,100
21545,664,518,"2020-09-30 21:57:37",NULL,"Soporte Externo",Consulta,9,71,0
21546,694,693,"2020-09-30 21:58:10",NULL,"Soporte Externo","Candados o PDA",9,65,96
21547,17,703,"2020-09-30 22:04:04",NULL,"Soporte Externo",Configuración,10,73,91
21548,664,781,"2020-09-30 22:06:15",NULL,"Soporte Externo",Consulta,12,64,100
21549,694,558,"2020-09-30 22:38:59",NULL,"Soporte Externo",Consulta,9,67,0
21550,694,559,"2020-09-30 23:06:55",NULL,"Soporte Externo",Consulta,9,66,0
21551,105,538,"2020-09-30 23:08:43",NULL,"Soporte Externo",Capacitación,9,69,0
21552,105,521,"2020-09-30 23:13:47",NULL,"Soporte Externo",Capacitación,9,64,100
21553,105,513,"2020-09-30 23:50:19",NULL,"Soporte Externo",Capacitación,9,67,0
21554,17,729,"2020-09-30 23:51:38",NULL,"Soporte Externo",Consulta,9,65,0
21555,105,540,"2020-10-01 00:01:18",NULL,"Soporte Externo",Capacitación,9,65,100
21556,17,560,"2020-10-01 00:04:19",NULL,"Soporte Externo",Capacitación,8,65,0
21557,17,772,"2020-10-01 00:16:07",NULL,"Soporte Externo",Consulta,10,78,0
21558,17,782,"2020-10-01 02:17:37",NULL,"Soporte Externo",Configuración,8,66,100
21559,17,783,"2020-10-01 04:20:16",NULL,"Soporte Externo",Configuración,8,72,100
21560,17,729,"2020-10-01 04:40:10",NULL,"Soporte Externo",Consulta,9,73,0
21561,694,554,"2020-10-01 06:39:28",NULL,Capacitación,"Cursos Webex",8,65,0
21562,17,547,"2020-10-01 21:13:28",NULL,"Soporte Externo",Configuración,10,65,100
21563,17,664,"2020-10-01 21:14:59",NULL,"Soporte Externo",Configuración,8,63,0
21564,64,635,"2020-10-01 21:28:25",NULL,"Soporte Externo",Configuración,8,65,0
21566,17,530,"2020-10-01 22:24:17",NULL,"Soporte Externo",Configuración,9,67,100
21567,17,530,"2020-10-01 22:33:33",NULL,"Soporte Externo",Configuración,8,66,0
21568,64,521,"2020-10-02 00:27:56",NULL,"Soporte Externo",Configuración,9,67,100
21569,64,552,"2020-10-02 00:46:52",NULL,"Soporte Externo",Configuración,9,66,0
21570,17,785,"2020-10-02 02:19:54",NULL,"Soporte Externo",Consulta,8,67,76
21571,694,568,"2020-10-02 03:57:51",NULL,"Soporte Externo",Consulta,10,64,0
21572,664,596,"2020-10-02 04:00:00",NULL,"Soporte Externo",Consulta,10,64,0
21573,105,526,"2020-10-02 06:05:42",NULL,"Soporte Externo",Actualización,10,88,0
21574,105,628,"2020-10-02 19:48:43",NULL,"Soporte Externo",Capacitación,9,70,100
21575,105,622,"2020-10-02 21:21:31",NULL,"Soporte Externo",Capacitación,9,73,91
21576,694,538,"2020-10-02 21:58:47",NULL,"Soporte Externo",Consulta,9,77,0
21577,105,532,"2020-10-02 22:04:04",NULL,"Soporte Externo",Capacitación,9,78,100
21578,694,582,"2020-10-02 23:34:33",NULL,"Soporte Externo",Consulta,9,71,0
21579,105,590,"2020-10-02 23:36:58",NULL,"Soporte Externo",Capacitación,9,67,84
21580,694,525,"2020-10-02 23:49:01",NULL,"Soporte Externo",Error,9,65,0
21581,694,702,"2020-10-03 00:13:26",NULL,"Soporte Externo",Consulta,9,67,100
21582,17,614,"2020-10-03 01:33:27",NULL,"Soporte Externo",Configuración,8,68,100
21583,105,530,"2020-10-03 02:43:40",NULL,"Soporte Externo",Capacitación,9,67,0
21584,105,529,"2020-10-03 03:42:27",NULL,"Soporte Externo",Capacitación,9,65,0
21585,17,554,"2020-10-03 04:09:40",NULL,"Soporte Externo",Configuración,9,64,0
21586,105,529,"2020-10-03 23:51:51",NULL,"Soporte Externo","Factura electrónica",10,66,0
21587,17,599,"2020-10-05 03:22:16",NULL,"Soporte Externo",Consulta,9,87,0
21588,105,587,"2020-10-05 19:54:24",NULL,"Tareas Internas",Reuniones,11,65,0
21589,17,729,"2020-10-05 22:36:42",NULL,"Soporte Externo",Configuración,9,65,0
21590,17,689,"2020-10-05 22:42:44",NULL,"Soporte Externo",Configuración,9,65,0
21591,17,561,"2020-10-05 22:53:08",NULL,"Soporte Externo",Configuración,10,73,100
21592,105,587,"2020-10-05 23:43:16",NULL,Proyectos,Seguimiento,11,65,0
21593,694,614,"2020-10-06 01:10:42",NULL,"Soporte Externo",Consulta,8,71,0
21594,694,786,"2020-10-06 01:27:02",NULL,"Soporte Externo",Consulta,9,76,0
21595,664,673,"2020-10-06 02:05:44",NULL,"Soporte Externo",Configuración,10,75,0
21596,17,714,"2020-10-06 04:29:31",NULL,"Soporte Externo",Configuración,8,78,100
21597,17,561,"2020-10-06 04:55:22",NULL,"Soporte Externo",Configuración,10,76,96
21598,664,596,"2020-10-06 19:34:31",NULL,"Soporte Externo",Consulta,10,77,0
21599,105,537,"2020-10-06 20:31:48",NULL,"Soporte Externo",Capacitación,9,88,100
21600,694,554,"2020-10-06 20:50:57",NULL,"Tareas Internas",Reuniones,8,65,0
21601,15908,755,"2020-10-06 21:30:47",NULL,"Soporte Externo",Consulta,8,73,0
21602,17,547,"2020-10-06 21:52:45",NULL,"Soporte Externo",Consulta,10,74,96
21603,694,591,"2020-10-06 22:08:25",NULL,"Soporte Externo",Actualización,8,87,0
21604,664,518,"2020-10-06 22:53:24",NULL,"Soporte Externo",Configuración,8,66,0
21605,17,773,"2020-10-07 01:19:13",NULL,"Soporte Externo",Consulta,9,69,0
21606,694,618,"2020-10-07 03:23:35",NULL,"Soporte Externo",Consulta,9,71,0
21607,17,779,"2020-10-07 04:36:18",NULL,"Soporte Externo",Capacitación,9,69,0
21610,17,681,"2020-10-07 21:41:23",NULL,"Soporte Externo",Consulta,8,63,0
21611,105,582,"2020-10-07 22:34:16",NULL,"Soporte Externo",Capacitación,9,77,0
21612,15908,756,"2020-10-07 23:01:55",NULL,"Soporte Externo",Consulta,8,74,0
21613,15908,756,"2020-10-07 23:04:45",NULL,Capacitación,E-learning,8,65,0
21614,15908,787,"2020-10-07 23:14:32",NULL,Proyectos,"Análisis y definición",8,73,0
21615,15908,727,"2020-10-08 01:13:11",NULL,"Soporte Externo",Error,8,73,0
21616,105,553,"2020-10-08 02:02:09",NULL,"Soporte Externo",Capacitación,9,72,100
21617,694,522,"2020-10-08 02:31:33",NULL,"Soporte Externo",Consulta,10,72,0
21618,664,788,"2020-10-08 03:01:10",NULL,"Soporte Externo",Consulta,9,73,100
21619,694,517,"2020-10-08 04:12:16",NULL,"Soporte Externo",Consulta,9,66,0
21621,694,517,"2020-10-08 04:29:44",NULL,"Soporte Externo",Consulta,9,85,0
21622,17,529,"2020-10-08 04:32:23",NULL,"Soporte Externo",Capacitación,10,63,0
21623,694,517,"2020-10-08 04:34:32",NULL,"Soporte Externo",Consulta,9,74,0
21624,694,525,"2020-10-08 05:35:01",NULL,"Soporte Externo",Configuración,9,68,0
21625,664,788,"2020-10-08 19:36:15",NULL,"Soporte Externo",Error,10,88,100
21627,664,789,"2020-10-08 21:13:44",NULL,"Soporte Externo",Configuración,10,65,0
21628,15908,665,"2020-10-09 00:09:42",NULL,"Soporte Externo",Error,8,68,0
21629,694,639,"2020-10-09 00:14:26",NULL,"Soporte Externo",Error,10,69,0
21631,664,518,"2020-10-09 01:17:43",NULL,"Soporte Externo",Consulta,9,67,0
21632,105,567,"2020-10-09 02:45:21",NULL,"Soporte Externo","Base de datos (firebird)",9,88,0
21633,105,553,"2020-10-09 02:59:23",NULL,"Soporte Externo",Capacitación,9,71,0
21634,105,521,"2020-10-09 03:09:58",NULL,"Soporte Externo",Capacitación,9,80,100
21635,664,788,"2020-10-09 03:19:37",NULL,"Soporte Externo",Error,8,67,100
21636,694,653,"2020-10-09 04:12:09",NULL,"Soporte Externo",Consulta,9,87,0
21637,17,779,"2020-10-09 04:43:54",NULL,"Soporte Externo",Capacitación,8,69,0
21638,17,561,"2020-10-09 05:32:29",NULL,"Soporte Externo",Configuración,10,66,100
21639,17,561,"2020-10-09 05:41:51",NULL,"Soporte Externo",Configuración,10,66,0
21640,17,561,"2020-10-09 18:47:21",NULL,"Soporte Externo",Consulta,10,66,87
21641,17,561,"2020-10-09 18:58:44",NULL,"Soporte Externo",Consulta,10,88,0
21642,105,538,"2020-10-09 20:43:14",NULL,"Soporte Externo",Capacitación,9,73,0
21643,694,653,"2020-10-09 21:01:47",NULL,"Soporte Externo",Consulta,9,73,100
21644,105,513,"2020-10-09 21:15:36",NULL,"Soporte Externo","Base de datos (firebird)",10,69,0
21645,694,529,"2020-10-09 21:22:58",NULL,"Soporte Externo",Actualización,9,87,0
21646,694,645,"2020-10-09 21:23:18",NULL,"Soporte Externo",Actualización,9,87,0
21647,17,547,"2020-10-09 22:17:31",NULL,"Soporte Externo",Consulta,8,87,0
21648,694,527,"2020-10-09 22:50:44",NULL,"Soporte Externo",Configuración,10,70,0
21650,694,584,"2020-10-09 23:50:24",NULL,"Soporte Externo",Consulta,9,64,0
21651,694,530,"2020-10-10 00:23:47",NULL,"Soporte Externo",Consulta,9,64,0
21652,694,553,"2020-10-10 03:10:05",NULL,"Soporte Externo",Consulta,9,68,100
21653,17,779,"2020-10-10 03:51:29",NULL,"Soporte Externo",Capacitación,8,78,0
21654,17,779,"2020-10-10 04:58:32",NULL,"Soporte Externo",Capacitación,8,65,100
21655,105,587,"2020-10-12 19:57:41",NULL,"Tareas Internas",Reuniones,11,65,0
21657,694,554,"2020-10-12 20:19:35",NULL,"Tareas Internas",Reuniones,8,65,0
21659,694,620,"2020-10-12 20:36:44",NULL,"Soporte Externo",Consulta,10,80,0
21660,694,553,"2020-10-12 20:59:45",NULL,"Soporte Externo",Consulta,9,66,100
21661,694,546,"2020-10-12 21:10:33",NULL,"Soporte Externo",Consulta,9,71,0
21662,105,699,"2020-10-12 22:25:23",NULL,"Soporte Externo",Capacitación,9,88,0
21663,694,557,"2020-10-12 22:28:41",NULL,"Soporte Externo",Consulta,9,67,100
21664,105,544,"2020-10-12 22:54:18",NULL,"Soporte Externo",Consulta,9,69,0
21665,105,513,"2020-10-12 23:10:53",NULL,"Soporte Externo",Configuración,10,65,100
21666,105,736,"2020-10-13 00:05:58",NULL,"Soporte Externo",Capacitación,9,64,0
21667,17,547,"2020-10-13 00:15:43",NULL,"Soporte Externo",Configuración,8,87,100
21670,664,518,"2020-10-13 01:39:51",NULL,"Soporte Externo",Configuración,10,80,0
21672,105,537,"2020-10-13 02:32:01",NULL,"Soporte Externo",Capacitación,9,71,100
21673,694,529,"2020-10-13 02:33:27",NULL,"Soporte Externo",Consulta,10,63,0
21674,17,530,"2020-10-13 04:00:49",NULL,"Soporte Externo",Consulta,9,66,0
21675,694,551,"2020-10-13 04:06:12",NULL,"Soporte Externo",Consulta,9,68,100
21677,694,554,"2020-10-13 04:48:07",NULL,Capacitación,Podcast,11,64,0
21678,105,560,"2020-10-13 05:47:55",NULL,"Soporte Externo",Consulta,9,72,0
21679,17,714,"2020-10-13 07:17:35",NULL,"Soporte Externo",Consulta,9,64,0
21682,17,713,"2020-10-13 22:03:30",NULL,"Soporte Externo",Configuración,10,65,0
21683,694,526,"2020-10-13 23:49:59",NULL,"Soporte Externo",Consulta,10,71,100
21684,17,588,"2020-10-14 00:17:39",NULL,"Soporte Externo",Configuración,9,87,100
21685,694,733,"2020-10-14 00:27:30",NULL,"Soporte Externo",Consulta,9,71,100
21686,105,790,"2020-10-14 00:27:53",NULL,"Soporte Externo",Capacitación,9,71,0
21688,694,568,"2020-10-14 01:13:47",NULL,"Soporte Externo",Consulta,10,71,100
21689,664,564,"2020-10-14 01:16:07",NULL,"Soporte Externo",Consulta,10,71,51
21690,17,681,"2020-10-14 02:17:18",NULL,"Soporte Externo",Consulta,8,68,100
21691,105,645,"2020-10-14 02:57:59",NULL,"Soporte Externo",Capacitación,9,66,0
21692,664,774,"2020-10-14 03:06:33",NULL,"Soporte Externo",Configuración,12,79,100
21693,17,779,"2020-10-14 04:16:06",NULL,"Soporte Externo",Capacitación,8,66,100
21694,17,772,"2020-10-14 04:19:53",NULL,"Soporte Externo",Consulta,10,88,0
21695,694,651,"2020-10-14 20:37:01",NULL,"Soporte Externo",Consulta,9,85,100
21696,694,545,"2020-10-14 21:45:34",NULL,"Soporte Externo",Error,9,67,0
21697,694,546,"2020-10-14 21:57:24",NULL,"Soporte Externo",Consulta,9,73,0
21698,694,545,"2020-10-14 22:47:20",NULL,"Soporte Externo",Consulta,9,74,0
21699,17,654,"2020-10-14 22:59:21",NULL,"Soporte Externo",Configuración,10,63,0
21700,17,654,"2020-10-14 23:00:26",NULL,"Soporte Externo",Configuración,10,63,0
21701,694,634,"2020-10-15 00:43:44",NULL,"Soporte Externo",Consulta,9,70,0
21702,64,562,"2020-10-15 02:30:07",NULL,"Soporte Externo",Capacitación,9,70,0
21703,694,553,"2020-10-15 02:31:08",NULL,"Soporte Externo",Consulta,9,66,100
21704,694,620,"2020-10-15 02:38:29",NULL,"Soporte Externo",Consulta,9,80,0
21705,664,596,"2020-10-15 03:31:42",NULL,"Soporte Externo",Capacitación,9,65,100
21706,694,554,"2020-10-15 05:07:05",NULL,Capacitación,"Cursos Webex",8,88,0
21707,694,786,"2020-10-15 19:49:27",NULL,"Soporte Externo",Consulta,9,66,0
21708,15908,755,"2020-10-15 20:20:37",NULL,"Soporte Externo",Reportes,8,66,0
21709,17,791,"2020-10-15 22:35:58",NULL,"Soporte Externo",Consulta,10,87,100
21710,17,645,"2020-10-15 22:35:59",NULL,"Soporte Externo",Configuración,10,66,0
21711,694,543,"2020-10-16 02:13:42",NULL,"Soporte Externo",Consulta,9,71,0
21712,664,528,"2020-10-16 02:21:18",NULL,"Soporte Externo",Consulta,10,66,0
21713,694,777,"2020-10-16 03:19:22",NULL,"Soporte Externo",Configuración,9,68,100
21714,694,521,"2020-10-16 03:46:11",NULL,"Soporte Externo",Consulta,9,66,100
21716,694,557,"2020-10-16 04:24:58",NULL,"Soporte Externo",Consulta,9,66,100
21717,694,554,"2020-10-16 04:37:25",NULL,"Soporte Externo",Error,9,78,0
21718,17,681,"2020-10-16 19:53:38",NULL,"Soporte Externo",Configuración,8,66,100
21719,105,538,"2020-10-16 20:15:22",NULL,"Soporte Externo","Base de datos (firebird)",9,88,0
21720,664,518,"2020-10-16 20:51:54",NULL,"Soporte Externo",Consulta,10,64,0
21721,694,792,"2020-10-16 22:37:11",NULL,"Soporte Externo",Consulta,9,67,100
21722,694,521,"2020-10-16 23:12:36",NULL,"Soporte Externo",Configuración,9,66,100
21723,694,687,"2020-10-16 23:56:54",NULL,"Soporte Externo",Consulta,10,66,96
21725,519,793,"2020-10-17 00:20:17",NULL,"Soporte Externo",Error,9,74,100
21726,664,774,"2020-10-17 03:06:56",NULL,"Soporte Externo",Error,10,67,100
21728,105,568,"2020-10-17 04:00:43",NULL,"Soporte Externo","Factura electrónica",10,77,0
21729,17,779,"2020-10-17 19:58:12",NULL,"Soporte Externo",Capacitación,8,67,100
21730,17,714,"2020-10-17 20:06:29",NULL,"Soporte Externo",General,11,65,100
21731,694,574,"2020-10-19 20:50:21",NULL,"Soporte Externo",Consulta,9,66,0
21732,105,587,"2020-10-19 21:07:06",NULL,"Tareas Internas",Reuniones,11,65,0
21734,694,521,"2020-10-19 21:28:46",NULL,"Soporte Externo",Consulta,10,71,100
21735,105,542,"2020-10-19 22:52:57",NULL,"Soporte Externo",Capacitación,9,76,100
21738,694,554,"2020-10-20 02:33:45",NULL,"Tareas Internas",Reuniones,8,65,0
21739,519,661,"2020-10-20 04:22:34",NULL,"Soporte Externo","Candados o PDA",10,87,0
21740,17,779,"2020-10-20 04:33:27",NULL,"Soporte Externo",Capacitación,8,67,100
21741,694,509,"2020-10-20 04:33:55",NULL,"Soporte Externo",Capacitación,8,74,100
21742,694,554,"2020-10-20 04:40:05",NULL,Proyectos,"Cierres de proyectos",9,65,0
21743,664,564,"2020-10-20 20:08:34",NULL,"Soporte Externo",Configuración,8,67,88
21745,519,553,"2020-10-20 20:58:23",NULL,"Soporte Externo",Consulta,9,71,100
21746,694,530,"2020-10-20 21:44:32",NULL,"Soporte Externo",Consulta,9,69,0
21747,519,790,"2020-10-20 21:46:06",NULL,"Soporte Externo",Consulta,9,71,0
21748,694,761,"2020-10-20 22:00:18",NULL,"Soporte Externo",Consulta,9,66,0
21749,694,736,"2020-10-20 23:06:03",NULL,"Soporte Externo",Consulta,9,71,100
21751,664,564,"2020-10-21 19:01:14",NULL,"Soporte Externo",Consulta,10,76,100
21752,105,530,"2020-10-21 20:23:17",NULL,"Soporte Externo",Capacitación,9,67,0
21753,694,568,"2020-10-21 20:35:36",NULL,"Soporte Externo",Consulta,10,68,84
21754,105,530,"2020-10-21 20:54:19",NULL,"Soporte Externo",Configuración,10,65,0
21755,17,689,"2020-10-21 23:05:32",NULL,"Soporte Externo",Configuración,9,64,0
21757,17,538,"2020-10-22 00:12:46",NULL,"Soporte Externo",Configuración,8,73,0
21758,694,509,"2020-10-22 01:43:03",NULL,"Soporte Externo",Error,8,74,0
21759,664,774,"2020-10-22 02:05:07",NULL,"Soporte Externo",Consulta,12,77,100
21760,664,596,"2020-10-22 02:09:12",NULL,"Soporte Externo",Consulta,12,71,0
21761,664,564,"2020-10-22 03:22:39",NULL,"Soporte Externo",Consulta,9,72,0
21762,637,533,"2020-10-22 03:55:29",NULL,"Soporte Externo",Configuración,10,63,0
21763,105,530,"2020-10-22 19:37:37",NULL,"Soporte Externo",Capacitación,9,71,0
21764,105,521,"2020-10-22 19:41:44",NULL,"Soporte Externo","Factura electrónica",9,66,100
21765,105,553,"2020-10-22 19:51:14",NULL,"Soporte Externo",Capacitación,9,66,100
21766,17,517,"2020-10-22 20:07:37",NULL,"Soporte Externo",Capacitación,8,65,100
21767,105,521,"2020-10-22 20:10:43",NULL,"Soporte Externo",Capacitación,9,67,100
21768,105,540,"2020-10-22 20:55:23",NULL,"Soporte Externo",Capacitación,9,64,100
21769,105,604,"2020-10-22 21:31:53",NULL,"Soporte Externo",Capacitación,9,87,0
21770,105,551,"2020-10-22 22:20:51",NULL,"Soporte Externo",Capacitación,9,66,100
21771,105,587,"2020-10-22 22:33:51",NULL,Proyectos,"Ejecución y monitoreo",11,65,0
21772,694,521,"2020-10-22 23:07:50",NULL,"Soporte Externo",Consulta,9,87,100
21773,694,563,"2020-10-22 23:41:23",NULL,"Soporte Externo",Consulta,9,77,100
21774,694,553,"2020-10-23 01:03:42",NULL,"Soporte Externo",Consulta,9,66,0
21775,17,529,"2020-10-23 04:58:11",NULL,"Soporte Externo",Configuración,10,63,0
21776,694,554,"2020-10-23 05:54:00",NULL,Capacitación,"Cursos Webex",8,65,0
21777,694,554,"2020-10-23 06:02:05",NULL,Capacitación,"Cursos Webex",9,65,0
21778,694,658,"2020-10-23 20:57:16",NULL,"Soporte Externo",Consulta,9,78,100
21779,694,521,"2020-10-23 21:06:26",NULL,"Soporte Externo",Consulta,9,71,0
21780,105,521,"2020-10-23 21:56:45",NULL,"Soporte Externo",Capacitación,9,71,100
21781,105,661,"2020-10-23 23:33:19",NULL,"Soporte Externo",Actualización,9,87,0
21782,105,537,"2020-10-24 02:06:39",NULL,"Soporte Externo",Capacitación,9,87,100
21783,105,540,"2020-10-24 03:27:37",NULL,"Soporte Externo",Capacitación,9,64,0
21784,664,793,"2020-10-24 03:55:09",NULL,"Soporte Externo",Consulta,8,64,0
21785,17,779,"2020-10-26 20:11:05",NULL,"Soporte Externo",Capacitación,8,65,100
21786,17,779,"2020-10-26 20:16:03",NULL,"Soporte Externo",Capacitación,8,65,100
21787,17,770,"2020-10-26 20:21:37",NULL,"Soporte Externo",Capacitación,8,65,0
21788,105,587,"2020-10-26 21:53:18",NULL,"Tareas Internas",Reuniones,11,65,0
21791,105,563,"2020-10-27 01:37:50",NULL,"Soporte Externo",Capacitación,9,64,100
21792,105,620,"2020-10-27 01:44:22",NULL,"Soporte Externo",Configuración,10,72,0
21793,105,538,"2020-10-27 02:14:08",NULL,"Soporte Externo",Capacitación,9,87,0
21794,105,566,"2020-10-27 05:21:55",NULL,"Soporte Externo",Capacitación,9,71,100
21795,105,719,"2020-10-27 05:40:55",NULL,"Soporte Externo",Configuración,9,67,100
21796,105,641,"2020-10-27 06:13:30",NULL,"Soporte Externo",Capacitación,8,66,100
21798,17,681,"2020-10-27 21:26:03",NULL,"Soporte Externo","Base de datos (firebird)",8,78,0
21799,694,658,"2020-10-27 22:53:48",NULL,"Soporte Externo",Configuración,10,67,100
21800,17,740,"2020-10-27 23:43:05",NULL,Capacitación,"Not Assigned",8,78,80
21801,17,779,"2020-10-28 00:27:20",NULL,Capacitación,"Cursos Webex",8,73,100
21802,105,574,"2020-10-28 01:27:15",NULL,"Soporte Externo",Capacitación,9,66,0
21803,664,794,"2020-10-28 02:24:50",NULL,"Soporte Externo",Consulta,10,67,100
21805,17,698,"2020-10-28 02:40:12",NULL,"Soporte Externo",Consulta,8,73,0
21806,105,587,"2020-10-28 03:07:21",NULL,Capacitación,"Cursos Webex",9,65,0
21807,105,654,"2020-10-28 03:16:38",NULL,"Soporte Externo",Configuración,9,66,100
21808,105,561,"2020-10-28 04:46:40",NULL,"Soporte Externo",Capacitación,9,65,100
21809,17,689,"2020-10-28 05:57:09",NULL,Capacitación,"Cursos Webex",8,63,0
21811,17,681,"2020-10-28 06:55:20",NULL,"Soporte Externo",Configuración,8,63,0
21813,105,587,"2020-10-28 21:42:37",NULL,Proyectos,"Ejecución y monitoreo",9,65,0
21814,105,555,"2020-10-28 23:10:54",NULL,"Soporte Externo",Error,9,67,0
21815,17,561,"2020-10-28 23:12:42",NULL,"Soporte Externo",Configuración,10,64,100
21816,105,543,"2020-10-28 23:13:48",NULL,"Soporte Externo",Capacitación,10,71,0
21817,105,566,"2020-10-28 23:40:41",NULL,"Soporte Externo",Capacitación,9,71,100
21818,105,653,"2020-10-28 23:48:06",NULL,"Soporte Externo",Capacitación,9,64,0
21819,664,794,"2020-10-29 00:18:58",NULL,"Soporte Externo","Base de datos (firebird)",10,88,100
21820,519,661,"2020-10-29 00:56:14",NULL,"Soporte Externo",Consulta,10,75,0
21821,664,528,"2020-10-29 01:25:09",NULL,"Soporte Externo",Consulta,10,64,100
21822,105,531,"2020-10-29 01:26:50",NULL,"Soporte Externo",Capacitación,9,71,100
21823,105,590,"2020-10-29 02:10:53",NULL,"Soporte Externo",Capacitación,9,70,84
21824,64,567,"2020-10-29 02:54:35",NULL,"Soporte Externo",Error,9,67,0
21825,519,639,"2020-10-29 04:02:41",NULL,"Soporte Externo",Consulta,9,74,0
21826,519,702,"2020-10-29 04:36:11",NULL,"Soporte Externo",Consulta,9,71,100
21827,664,781,"2020-10-29 05:24:15",NULL,"Soporte Externo",Consulta,9,73,100
21828,664,518,"2020-10-29 05:27:39",NULL,"Soporte Externo",Consulta,9,66,0
21829,519,590,"2020-10-29 05:30:00",NULL,"Soporte Externo",Error,9,70,0
21830,664,518,"2020-10-29 05:30:25",NULL,"Soporte Externo",Consulta,9,66,0
21831,664,518,"2020-10-29 05:49:06",NULL,"Soporte Externo",Consulta,9,71,0
21832,664,788,"2020-10-29 05:51:56",NULL,"Soporte Externo",Consulta,9,73,100
21834,519,566,"2020-10-29 21:56:13",NULL,"Soporte Externo",Consulta,9,66,100
